# BEAST v1.8.2, r6692
# Generated Wed Oct 12 03:32:48 PDT 2016 [seed=1476166525953]
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood	geography.clock.rate	geography.rates1	geography.rates2	geography.rates3	geography.rates4	geography.rates5	geography.rates6	geography.rates7	geography.rates8	geography.rates9	geography.rates10	geography.rates11	geography.rates12	geography.rates13	geography.rates14	geography.rates15	geography.rates16	geography.rates17	geography.rates18	geography.rates19	geography.rates20	geography.rates21	geography.rates22	geography.rates23	geography.rates24	geography.rates25	geography.rates26	geography.rates27	geography.rates28	geography.indicators1	geography.indicators2	geography.indicators3	geography.indicators4	geography.indicators5	geography.indicators6	geography.indicators7	geography.indicators8	geography.indicators9	geography.indicators10	geography.indicators11	geography.indicators12	geography.indicators13	geography.indicators14	geography.indicators15	geography.indicators16	geography.indicators17	geography.indicators18	geography.indicators19	geography.indicators20	geography.indicators21	geography.indicators22	geography.indicators23	geography.indicators24	geography.indicators25	geography.indicators26	geography.indicators27	geography.indicators28	geography.nonZeroRates
14345000	-1428.800956890746	-1469.9180969859237	-41.11714009517774	0.06001062988820621	-126.86038550306318	7.012071943731736E-4	0.42899495246026265	1.0774554596762758	0.8614483958335347	0.8087993286428853	2.3327578517695895	1.2196425254872683	0.5852190276918836	1.0590804510339118	2.918763047497244	0.09984425485919667	5.294830567436645	0.13326219962919952	1.4295283727625328	1.056057815728769	0.2202306462017334	0.39623508686628517	2.088553770669698	0.5468589278033406	0.3496898443407673	1.1269712529731872	0.14104532671013092	0.8022882527814968	0.19258172024179196	0.38929422185315765	0.9734756272404984	1.3904332202287428	0.2564559831026117	0.005715870120245157	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
14350000	-1559.9904216895	-1593.4680897178414	-33.47766802834136	0.06001062988820621	-127.09367585349669	3.23779351198562E-4	0.47739591572525053	1.1128764021148876	0.4379552397667244	0.7721623715652338	1.3592021040022675	0.4239776926249272	1.3673550268700243	0.548371356681727	0.15737323510660253	0.11670952451018252	2.169438499243951	0.03788956335408458	0.9742345172430019	0.7453885284785199	0.3673261914272556	1.3861778739945725	2.573188558127342	1.4797184348101873	2.1840224154517296	1.1410908256284413	2.9162309849943804	0.6557994422573431	2.0173546591560894	1.4081498424571806	1.0792141792734973	1.6054722116592122	1.1063709283659884	7.400996601768118E-4	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
14355000	-1368.0206658033196	-1411.3183420903783	-43.29767628705865	0.06001062988820621	-125.3934581419991	6.868396197651342E-4	1.0622911764410103	2.0301091032164806	1.6735399582676453	0.38788447166275675	1.25736842272827	2.7200343055515086	0.3344365162333073	0.7608407532410469	0.3145010981216072	0.3124553756414272	1.8035111073900858	0.9525542850166677	2.499182339532151	0.48784982339851723	0.6554758992757175	1.1666842871302987	1.8473373121363803	0.3919772150440582	1.706763523164983	0.7577435928891121	1.1629222219920323	1.1604092895450375	0.27971957376303247	2.3210308891737954	0.4287707866298497	1.189155824616126	0.6398322627244993	0.0067878674845891504	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0
14360000	-1442.3536235256322	-1477.026543208869	-34.67291968323674	0.06001062988820621	-121.22946915254659	4.985858043193461E-4	1.2872350567770783	1.3355908095149769	0.8466088292639262	0.7465844537367878	0.1719070981236438	2.004392281864013	0.3616659776966736	0.3558581931414652	0.27393972246323334	0.20644575665145598	0.09602115841590517	2.482198684383274	2.6070060209941106	0.6279990545996409	0.5172092221487595	0.8908014190651292	1.5338436394838868	0.5562560797340854	0.28004418805761827	0.3510462901733343	1.7989359815371182	0.3197454702210383	1.389560199803826	2.9545687570106884	0.6684510678245356	1.1926328887830107	2.2206966856518533	0.1382042351169553	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
14365000	-1461.5862709337391	-1509.0774290001048	-47.491158066365585	0.06001062988820621	-135.20187082105372	5.116140311554853E-4	0.503973394231197	2.825696077849165	0.5518656829726143	1.2998861723286843	1.0360378789090443	3.235370978272252	0.08672923543369884	0.6889327674555442	4.7556503060274995	0.6763679252350798	1.289425210748761	0.08606223243022847	3.4537391875575914	0.7399652869730217	1.2044227840401402	2.7034083636203206	5.2205894471233165	0.503090009162041	0.1554994658492249	0.12946941587994357	0.3159737930222489	1.4951889369419142	2.057681265738834	2.124515036367948	0.9642698548270018	1.37622189515257	0.09522012730335748	0.09954228583097316	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0
14370000	-1441.537171078949	-1473.4043876274136	-31.86721654846457	0.06001062988820621	-118.37477019217518	6.578530690790308E-4	0.8137732887676659	1.3292546746117015	1.4310783115123649	0.10662991477312969	7.800570170681009E-4	0.0623647707874669	1.8553632795680792	0.8794564572711617	1.675087711554261	0.31416143057602947	0.5369264082393528	0.008618623973703096	0.02962273447368928	0.7567182189867637	1.178164053719448	1.8825866230612687	1.2055632543066652	0.39167128002140894	1.142147552462191	0.38902531162174026	0.9810931507034202	1.0301344611622736	0.5411200487813669	0.4600910636301129	0.5977473136898307	0.3946165833086029	0.5693350718471892	0.10363112589955993	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
14375000	-1372.4603670612914	-1397.1106881277383	-24.65032106644691	0.06001062988820621	-107.0125321903937	5.824070737168999E-4	0.42130360094597835	1.1234827655079938	0.43741295768787375	0.4102630308713788	0.0012851187659423961	0.4771794736357713	0.45001014695801383	1.0276629007007987	1.3880147019401388	0.2981896240082133	1.0375714228511668	0.0050882473467464655	0.3693646220488902	0.44281120926869144	0.40665018181292056	0.89264957281399	0.7894917948445458	0.47760784403313655	0.22634447274573424	0.09797208246009238	0.3612528573734131	0.48156148227750684	0.5910714014473656	1.6598804573262123	0.3693186904163161	0.1088686399490744	0.07618653568265037	1.175951901746547	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0
14380000	-1490.5309216623705	-1518.5519268284554	-28.02100516608499	0.06001062988820621	-117.46870464289239	4.1467430891514685E-4	0.19779005081041315	0.6228218693232354	3.369482099178075	1.0124244469439714	6.197272922014203E-4	0.06749649634040998	0.8630403342298921	1.1174085685005049	0.09090244094587906	1.1476298023319176	0.3776974220757234	0.17297502937147965	0.14624156003358055	0.2163220054388059	0.4395084082192745	1.2026093840071703	1.5883949139525235	0.2942076100692057	0.7354745607120386	2.5181787498173347	2.5344635202959016	0.4858641510005434	0.7404058421940082	0.333073685763355	2.045341090254565	0.5056486182924272	0.547777979694384	0.11134330219120764	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
14385000	-1513.0137058469643	-1538.0662853969297	-25.052579549965493	0.06001062988820621	-115.84948506733097	4.391353215442435E-4	0.01578272660269566	1.3688699993242301	0.5847017672347158	0.590421770396161	4.8391002506761426E-4	0.033673721819040235	0.060591110652745465	0.5850182837079986	1.3639320774896033	1.9885085420934403	0.805330479668476	0.16130667037022042	0.17494567515382273	0.9180858258951946	0.3049536148811233	1.7613554330765038	1.8947293788123325	1.0643245668081696	0.741890233256564	0.23474663979148375	3.2581758966381758	0.6020644152345902	0.3368283102146513	0.13467969797706736	0.6666206457596126	0.04008723140248377	0.4361483554040112	0.08425046139306484	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0
14390000	-1409.2201438581876	-1446.302117417657	-37.081973559469404	0.06001062988820621	-121.65016204354782	6.509040479162467E-4	0.13023981402036203	0.8042978431096665	0.40497513289605486	0.2547542846442558	0.024096313888792607	0.18555245880946633	0.8795544777327223	1.346374150985705	0.9313205230352514	0.4033509749141621	0.5125099753999625	0.1395846799442306	0.32324745194313154	0.6759310888244121	0.6891023601135279	1.6733451149464689	0.9702341852624551	0.5757462471100268	0.4158534653365589	0.7057344341528397	0.5530238537365196	2.3025756359953182	2.2888656533333003	0.5899269830775853	2.5876772220338324	0.7344540698732522	0.8331608495435411	2.008370750327811	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
14395000	-1486.3880273406862	-1531.0927377244127	-44.70471038372647	0.06001062988820621	-133.90379216272933	4.5379850164228185E-4	1.4537995775022066	1.8994712955072388	1.2187103406815705	0.35735235952910177	0.02823342116598655	3.7914921295810657	0.8042006570822893	1.8304256804992667	0.041041235809519946	0.623479304421178	2.295802801865772	0.5240565362576507	1.1182468383971185	0.973652770266558	2.6020421331992427	1.769506632710519	3.5336652814713947	0.719712480489987	3.6245067978807426	1.9354477682578233	0.6240014922165025	1.424774585824966	1.1199004557908459	0.47447493177017325	2.2292216398523	0.5667838092035966	0.5412924828698753	0.314438387171235	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	8.0
14400000	-1556.8982604070152	-1592.3916293712177	-35.493368964202546	0.06001062988820621	-128.92381424308002	6.1544642125624E-4	1.6275298052184202	0.6848721434544828	0.7041394779570137	2.5452087293387904	0.039636943876234725	2.1380625079159117	1.640762596465042	0.437998099432763	0.24511093554226054	0.6275235247257552	0.3572638585920314	0.23651460172157748	0.9941614189344254	0.37897889138658714	1.1066329282384855	0.9439709726183029	0.4506437553970471	0.19324409480636226	1.2625422263143424	1.0088482726446297	0.4156772770900504	2.471027534637725	1.007461920135403	0.9108795081378769	2.496897332071955	0.3738344056063201	0.3318280178615127	0.5755818551626978	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
14405000	-1491.9240015230162	-1530.7859995299648	-38.86199800694871	0.06001062988820621	-128.39329708367802	4.998369883671215E-4	0.42529939583280496	1.7446798198839408	0.42551288727236286	0.30536206649316744	1.3924783689820883	0.032791432567462024	1.1015653469298328	1.8716259419692771	1.0846892130062955	1.7507645674968648	1.661784029930244	0.40208937946986467	0.11102456271821884	0.20059137179669126	0.32248092815998197	3.684177271386298	1.911190841181485	0.8490299473912996	0.9546017960284324	2.7015843472022745	2.828295300798915	0.9561546961242323	1.5916862565426462	1.36725145250584	0.13242046133383886	0.6950690625422031	1.5731425584006218	1.0089364325382992	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
14410000	-1482.8360884223057	-1522.0164442162409	-39.18035579393514	0.06001062988820621	-128.16628348112155	5.2645014149065E-4	0.07540763661971893	3.1324584123367423	0.44549093799152356	1.2546052434000008	0.5405151862555014	1.1993451512802873	3.780227677134184	0.5035865784004769	0.34115271945045905	0.11187122105946225	2.3719806113207063	0.16622620100542748	0.014359847049274196	1.636666940640027	1.1029432418708214	0.42800739701181645	2.1129689954251423	0.3979911904165265	0.5806931573539571	0.43435623897525694	0.13194903501485122	2.0599850943203646	1.593059302425093	1.9691428418274564	2.205347409792989	1.1050091669903426	0.31084244345066475	0.37294093788667476	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
14415000	-1524.3448957602657	-1558.7949322642855	-34.4500365040198	0.06001062988820621	-125.9269338654654	4.2749493632524666E-4	2.8947526004869273	0.8186633181911305	0.958627548149512	1.7296782682994467	1.8668267757020718	1.8441376833183938	0.7118970261322906	0.4722344557392242	0.9408892039879464	0.60435061239749	0.3105958144860207	0.5105908436929918	0.42839224087070155	0.9903563660340616	0.3019934825885664	1.8543103455692398	1.5326477709289033	1.3324450134775316	0.004319422280536224	1.0964260647258428	1.0227336524980852	0.5932124779479215	2.3818605729256053	0.8814698221589188	0.8558334464643179	1.5025810080631066	0.42890248189481717	0.29855447235208005	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
14420000	-1464.0805737177038	-1512.6385633824714	-48.55798966476746	0.06001062988820621	-136.4183871006532	4.65155290636797E-4	2.5695781694752786	1.3950618676662923	2.2561322722861887	3.1422892786040184	0.903077942517698	0.298454059632614	0.38269278876202534	0.5241822938604016	3.845408492179438	2.048939288695831	0.11729255694575386	0.8662423184275465	0.14028630282285	0.5529357772872809	0.918428309210054	1.3319286775306876	2.5005828158517476	0.12997744192871694	0.03716383480278437	0.4872098135732006	0.536776978816305	0.6897135889154135	5.354029767968814	0.09229731797609994	6.803373085119223	0.7346774287228531	0.3073220993362307	0.15698574483412833	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	10.0
14425000	-1432.8496897796158	-1467.4667691997684	-34.61707942015264	0.06001062988820621	-120.60329183894825	6.453673884015468E-4	0.21633212205163402	1.057398361840724	1.5487418081300206	0.21505761840502052	1.1063513436850212	0.1487637905186457	0.4267752719226671	0.5488299929194677	0.09059882723117021	1.4174612665920128	1.3550149182863833	0.275747086528346	4.3444465417885185	0.7965872178157039	0.5115646618505016	1.0641913079379648	1.1290301031689507	0.8260826988622986	1.3957493117079594	1.1725964797744048	1.5137334462968781	0.7460843649999509	0.07950125539801453	0.48197616722055225	0.5452105801543241	1.0156401573683227	0.23540240477757512	0.45421166108192745	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0
14430000	-1411.5538850917349	-1450.933925283184	-39.380040191449176	0.06001062988820621	-124.08827795694884	6.322567864927827E-4	0.5175888353741738	1.8252085870249892	0.6100900558134491	0.8300462487812965	0.8297100135868634	0.6717537426049426	0.7103248421407585	0.3703445467994521	0.4500516387732654	3.9833009527716876	2.5964283976741958	0.38275992586398877	0.5291201452802334	0.8649702720362464	0.7784490216068489	1.9061530613967141	2.014023505695657	0.4674161043819084	1.4252866924415333	0.04281867090517601	0.718569214593354	2.801010713400352	0.09794372167583591	0.08247070908945846	0.766281157595666	0.8039781563593134	0.19616670082828064	2.0150778695780414	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
14435000	-1482.3072113560363	-1508.3034369549496	-25.996225598913174	0.06001062988820621	-114.95041504021934	4.4448234389171134E-4	0.5801039586067417	1.2430738420095964	0.7834789674777308	0.5701258914235593	1.2830431185607878	0.4019036935553381	1.691350282987282	0.3662492769231089	0.5272032939547254	1.6536840019187582	0.054545068621396076	0.5120475403694389	0.37848283500581636	0.2150824828555603	0.8001687015230992	1.2434336109983772	0.6771934164359579	0.5346253923911313	1.6817587484373095	0.8128582400444885	1.7169618595474683	1.1355007531903558	0.08248178652571546	0.9786377035883242	0.27881515369557147	0.1210340573099275	0.21474584820166803	0.6237413325061559	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0
14440000	-1455.2931863775652	-1485.5468454014053	-30.253659023840203	0.06001062988820621	-117.58671981037257	4.5792512248151563E-4	1.3336523312868076	1.1459221114663631	0.5041372474223161	2.058491521459577	0.3138182378187583	1.2336622660596448	0.7048647229020538	0.4037366056336607	0.35525163725758596	0.5187913344255841	0.004171231994231264	0.0358290718822208	2.795790192625741	0.6156831431675585	0.2363020446415374	0.5788545337267489	1.6174592133192283	0.9891687387706404	0.5872494664853134	0.7165327878331634	1.12363460334436	2.9468493069195767	0.07325135788537222	1.2942484573284179	1.9157407271193974	0.055582471910459515	0.5885681383096597	0.011378169985643031	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
14445000	-1476.9270670914257	-1510.713874105836	-33.78680701441033	0.06001062988820621	-122.41813060950778	5.317885786606095E-4	0.6654168300932197	2.5231701242467115	0.9695947093222439	0.5016681964345743	0.9652239202404083	0.1187652807782315	0.11729909696585875	1.1411238443339364	0.7306926341179725	1.0312176477462904	7.239679314352742E-4	0.1154934908127959	0.7286596407460143	1.2902998076141876	2.00696947862713	0.9260822650617253	2.2130818322460475	1.6780783738096716	0.3395599756182338	0.11533808450248434	0.32249529229997	0.19033862563406345	0.8404113701754665	3.0778411754422685	1.312749463081239	0.09831062758869376	1.9010581564119615	0.1487469278072715	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
14450000	-1507.3922461707352	-1538.988753657451	-31.596507486715865	0.06001062988820621	-122.0560656680197	6.161408779498766E-4	0.6540615981476742	1.2674416014706997	0.3612257163042908	1.4012633062685758	0.2222138604801898	0.7595743147640507	0.03447551479486914	0.5185450927881609	0.5193084037179119	0.13046459914999584	0.001703791507615881	0.28717576550437296	3.3405367268135073	0.5724427443463559	1.8739151139016024	1.368416677598976	0.8118235550669561	0.7684838674663396	0.404332476949514	0.13783534005624828	0.5950397608579939	1.4894593014503297	0.5079349657105359	1.409947896297992	0.015384785095785463	0.08546375953370633	0.12078187147056522	0.8440835747222855	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0
14455000	-1411.6556200895604	-1445.1227676124656	-33.46714752290509	0.06001062988820621	-118.18149046970595	5.65787545494587E-4	0.09315493840178181	1.5301173252957407	0.3540143820590026	0.46748028047164286	0.29693772578510863	0.5883422175365558	1.482719245902274	1.9295646623356255	2.937872230047421	0.4079079771057114	0.15795994695906992	0.12674857022243383	0.367015356600241	1.0702833653585928	0.61184530862522	1.6453989231295552	2.6380792041214454	0.8331677861222485	1.6747946579765323	0.2346552906411718	0.6861541333814937	0.23281356109405496	0.5721110234724074	0.5066264076024298	0.41682981384880746	1.3492782706662	0.8735238865439062	0.5124323904686489	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
14460000	-1472.5083615681324	-1509.0052222697275	-36.49686070159504	0.06001062988820621	-124.86301499494917	4.596527497931028E-4	0.16689248842520943	2.7066778390462556	0.12885220361407887	0.8741102375531696	1.3752778805414114	2.348125081464987	0.5987380655451823	0.8892596301459585	0.10039605258239614	1.365494676212983	0.7049292550116952	0.7413365966730062	0.07159069622306072	0.21307393196467656	0.8737731271909325	2.0467353738382315	1.9724310926175752	0.7204866628464096	1.8836220107417523	0.20528919054766132	0.32444934538328385	1.4658616688183572	3.952079163652334	1.19761141530303	0.5605918103383232	1.228603909974691	0.15480176867415632	1.2430785791216614	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0
14465000	-1538.3572499524596	-1582.330317907073	-43.9730679546136	0.06001062988820621	-136.29085551734937	4.154744661940744E-4	0.5071802362809869	2.2113952692367307	8.263107714368527	1.0325670868193695	0.6371409942697455	3.858457110198807	1.2916780202452627	0.35722316027287065	0.5608686698445258	2.726318443975476	1.3066430344017026	1.0417845225148792	0.04821610854638809	0.695607274234528	2.5743868054378294	4.43275166571941	1.8525949793459586	0.15753809366598873	1.2241388433117986	0.5052481908192246	0.18786222040707293	1.5472520591359322	0.7569060578030355	0.019443953304853663	0.12448092499966316	0.8564235547582904	0.20308214660553334	0.675882326764783	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0
14470000	-1519.5914875100757	-1549.239104700354	-29.647617190278122	0.06001062988820621	-120.83925952851402	3.658055588899243E-4	1.6379262580432588	0.627004357521073	1.3490948264479377	0.27867908192919033	0.5017836225003917	0.6224099785451788	1.20275449421887	0.5980789711065815	0.18081560086833698	1.4773775299797451	0.402910005774561	1.1855031437011145	0.16936350325729868	0.4898793667759752	0.19260226535917038	1.1179611623508323	3.201510101619089	0.5029002342208341	0.6868873700491366	0.7800754498232398	0.20861919418762098	3.441405184325431	0.3064425445318374	0.08205109529609891	0.6110067559793788	1.909976891038589	1.1423484160152872	0.5799035846254081	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
14475000	-1439.6946375043258	-1474.35717131055	-34.66253380622416	0.06001062988820621	-121.05951584953146	5.51621957268246E-4	0.3030014936207463	0.9286457887965969	0.4182967040732595	3.44341096712236	0.08947543025767825	0.6102200974519472	0.15886166356830592	0.6814403461287698	0.2117493039916132	1.4732271663722012	0.3952330198486938	0.8854006709477055	1.2614396290806564	0.33278527913439565	0.32056471854256824	0.6354832732441389	0.5831693652037543	0.5839071016789535	3.2011961037488423	0.8627186114575474	0.4305038419488039	1.262109029990878	1.1633266206095974	0.8437864044443575	2.332119381175797	0.28205158906002814	0.8708874361678653	0.8989547729116918	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
14480000	-1418.8667609741785	-1455.0154742090629	-36.14871323488438	0.06001062988820621	-121.29580128838376	6.676446770644137E-4	0.7173826645620465	1.5633696099360572	2.1616699761079445	0.6388359321284452	3.3830102279559853	0.2228378386528745	0.2005363468087166	1.2627256253851118	0.7033701756634465	0.15014908330021182	0.918088110454927	0.8899875473645443	1.7595398412068701	0.2882642211961253	0.7544126392547308	1.5007845243523297	1.7486156514172977	2.490268583815908	0.03689062453961545	0.4651613369595012	0.5360504473666087	0.3879172382826734	0.12402451081902967	0.45216722262524117	0.1127067697961403	0.07065650217457632	0.23628206452826886	0.21087871053627275	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0
14485000	-1557.4715613084506	-1594.2866869244713	-36.81512561602052	0.06001062988820621	-130.27997504310864	4.358074428844274E-4	0.5837788760427022	0.5227589572390026	0.361413072710126	1.2173382700472346	0.06041656677382704	5.26264751762069	0.22809351329199923	0.11362319243644332	0.5774071155860793	1.0517122798811835	0.8911184273749504	0.5859586889193203	0.20165541419808128	0.10686670371853853	0.3515300435300805	0.7658134070180707	0.7806361911476165	1.2693830761414633	0.9112626673775357	1.0325752825513466	3.457271817228929	3.872212007101116	1.8178117742218634	0.7051345119687803	0.9892875188924085	1.6190679838142377	2.4859836564200406	1.1893908342280024	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
14490000	-1572.2187123202002	-1605.8794216261356	-33.660709305935455	0.06001062988820621	-128.01054455429514	4.0752834905231943E-4	2.3718019177886904	0.6535875716120272	1.5588561831769063	0.6557286152335599	0.011327244535684696	1.4223686730074054	0.7149594462941897	0.6403646057864651	0.6347625207991318	0.19077595348963447	1.0234820697070524	0.5351544628903971	3.0982773446420273	0.11063099441938107	1.1759379995748056	1.7355692098403661	1.0053461223352818	0.3583930690439149	0.108496995796061	1.3934301913518057	1.5007673130958228	0.49810044105769646	1.700079220121253	0.4425789933696624	0.16695377842372944	0.9839931437702941	1.2199133403792362	0.6938470790008051	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
14495000	-1416.1393265093805	-1441.6803979108745	-25.54107140149414	0.06001062988820621	-110.52448439478218	5.923195154963239E-4	0.5078202322311951	1.0410831554609459	0.7705286747652522	0.6066810187628953	1.9051534219345643	0.7463223875963587	0.1045433742676578	0.3304698558222815	0.027049443744348842	0.7612200692303753	0.5616369722655998	0.6446421877936136	0.3652110563877204	0.319314670865981	0.34659809974216726	0.8122881261096009	0.8024458849778214	0.8832942723258699	0.23249755865832497	0.5174679594365248	0.14356286261275306	0.2551986088562758	1.2514730286483742	0.28089631498052325	1.4109682784576336	0.5025575868770358	0.031954708980480466	1.0762085048641103	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
