# BEAST v1.8.2, r6692
# Generated Wed Oct 12 01:52:07 PDT 2016 [seed=1476166797571]
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood	geography.clock.rate.exp.mean	geography.clock.rate	geography.rates1	geography.rates2	geography.rates3	geography.rates4	geography.rates5	geography.rates6	geography.rates7	geography.rates8	geography.rates9	geography.rates10	geography.rates11	geography.rates12	geography.rates13	geography.rates14	geography.rates15	geography.rates16	geography.rates17	geography.rates18	geography.rates19	geography.rates20	geography.rates21	geography.rates22	geography.rates23	geography.rates24	geography.rates25	geography.rates26	geography.rates27	geography.rates28	geography.indicators1	geography.indicators2	geography.indicators3	geography.indicators4	geography.indicators5	geography.indicators6	geography.indicators7	geography.indicators8	geography.indicators9	geography.indicators10	geography.indicators11	geography.indicators12	geography.indicators13	geography.indicators14	geography.indicators15	geography.indicators16	geography.indicators17	geography.indicators18	geography.indicators19	geography.indicators20	geography.indicators21	geography.indicators22	geography.indicators23	geography.indicators24	geography.indicators25	geography.indicators26	geography.indicators27	geography.indicators28	geography.nonZeroRates
3855000	-1044.2433703523157	-1068.2455698238452	-24.002199471529693	0.5817411061617966	-631.4814928424084	0.03884086968759199	0.007250012404302733	0.9927268843322483	1.0088213948620968	0.015777877854485062	0.4141361738215669	0.51176491623772	0.083081760230535	0.5582883894622969	0.26084175579380037	0.4564187216291313	0.24762670268165926	0.46334428294058866	0.23841233874926004	1.9183854542725047	0.2616003084887654	0.19128017649425264	0.5356700321333161	0.6431589741858352	1.580924610196151	3.3931961056683746	0.7439503152580607	0.6713787552135914	0.5014250863935676	0.18350812855470378	3.2013180823015563	0.7070147118375687	0.32615306256290777	3.9435305279910877	0.11142355465183591	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	10.0
3860000	-1026.1038258639646	-1048.8481997302754	-22.74437386631072	0.5817411061617966	-619.6711485612651	0.1522841287029526	0.008602817307473103	1.2086501080835081	0.5988458968591818	0.006001004447339584	0.3603202746604843	2.0675146883817743	0.8387398094371984	1.1957957392019225	0.2581347686707717	0.46853252541434176	0.16459336302663186	2.474321205040519	1.4093230819528402	0.2845205152928586	0.16858169516014931	0.13847628583630073	0.36715552674782337	0.5483870650013065	0.9357273145369558	0.5464323392725341	0.4469446349460212	0.6918816959908708	0.9052272288707761	0.12118084361823948	3.221031462854827	0.84043918879746	1.3279166811696252	0.9797017252252493	0.8817754681888983	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0
3865000	-1031.1529849489261	-1061.1649271170252	-30.01194216809907	0.5817411061617966	-629.8760202543257	0.18992763095832438	0.008230609308112636	0.47332673956303595	1.5391857315295392	0.019902400866744625	0.33159367853332705	0.3828407405690576	1.616573742724169	0.9861296349724351	0.482160245465999	0.06633206993591279	2.203928792571204	0.4325128939593126	2.059895824237463	0.4013011500089811	0.45205043046897514	0.24251189081030805	0.7630188657165314	1.3334140768565652	1.9734785711000893	1.6621790468903899	0.9340398195975546	0.23902078824656292	2.024390475342886	0.9340523261356211	0.9495688248253765	1.3435500830958014	2.5178594204363662	1.022329306775514	0.4747795878599735	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0
3870000	-1041.931993317873	-1071.8307822235643	-29.89878890569116	0.5817411061617966	-636.0334592437963	0.18711555557194529	0.007705961820368597	1.6880932319352546	3.366590669275088	0.08303256288742361	0.16279161677803633	0.2896794507523602	0.6033812958110157	1.9523231656514823	0.7814259013990009	0.008425534196573076	0.3503242420422427	1.1504759992583629	0.5087907126606821	0.8550048269843258	0.7992884036194725	0.9289370651824093	1.1429369929974376	2.2802376118521273	1.7084968496769544	0.2645625595807173	0.8106081622940472	0.031838449867345596	1.7831320563323088	1.3616240794707744	0.3209724436738249	1.995797550886341	1.5900825182064515	0.4102447589273239	0.545608930848183	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	10.0
3875000	-1029.7061873001398	-1059.9908242998747	-30.284636999734968	0.5817411061617966	-629.3070534213643	0.007144420059675756	0.005828456182606039	0.09417515409354028	2.33106988028339	0.24412238296025734	1.0395437803475893	1.0978824100646092	0.777888602751757	2.206644155181705	0.5403258519178228	0.006298264703994217	2.5648450939099696	0.8235296290318357	1.4425442609144457	0.9287583313117855	0.5048637701702716	0.35666467412185165	1.1351306186475347	1.8319643377590233	2.668888060033542	2.56943154283796	0.46966452548992355	0.02044635126720844	0.36061570948041255	2.8570406527459613	0.5419014045457996	1.1667195030086353	2.0227209885994126	1.5179567742828446	0.25237423126356784	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	10.0
3880000	-1030.8290325156963	-1051.8086625546955	-20.979630038999225	0.5817411061617966	-620.655251678375	0.3678059756473565	0.00744322775536328	0.8383712232203072	0.6659925860481531	2.189955996304763	1.5362136938572486	0.773199308226291	0.27748820908242894	1.5811339072097614	0.32297471158860624	0.0912300193469366	0.8592686761792795	1.1763874673909351	0.9291530928588014	0.36473384855008806	0.17702280052309294	0.228746011174799	0.35622344882876644	0.9041677421167928	0.660884038506381	0.2586806754987841	0.48675512886977707	0.13955799195971316	0.1597132812503779	0.13608613553668522	0.14347602070184098	0.23947057351372802	1.5992572633332385	1.5312156246554458	1.6698316883719613	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0
3885000	-1022.5464772164019	-1050.9180483002876	-28.371571083885822	0.5817411061617966	-623.2288898416039	0.043412880200752436	0.006045814900107275	1.7736192414472556	1.653839620551323	1.7824136544576494	0.35055840292511947	0.3983326866150507	1.216236458493812	2.0852650665300096	0.5535412326445881	2.501812057693153	0.3410175255502846	1.9650172835096922	0.06098132351471558	1.7288614773731372	0.34139566116263614	0.1378055538105632	0.7038089576113242	1.107159430922364	2.0669463664226457	1.1814645648416018	0.39310983677917555	2.3168383105267885	0.10896639577910704	0.16551660792194822	1.517418972473968	0.7225680109839898	1.9115076227404855	0.4535739606560203	0.33826511857043506	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	9.0
3890000	-1029.1402728589028	-1053.2076508039945	-24.067377945091668	0.5817411061617966	-622.7605786736831	0.00541136600414697	0.00965628278782699	3.59868037972724	0.9432293337819926	1.1279954114999375	0.8091551345852901	0.542239378984248	0.6575127635869549	2.2634058310723497	0.3398046392046137	1.1656885145858185	0.3173123626026301	0.25529781657172573	1.9326204785635568	0.03770818767008599	0.5340334223197728	0.31451059739335363	0.602404560050837	1.0587234954763223	0.581343594312804	2.8374931129264	0.635557646017379	1.2163273863481112	1.992888400029485	0.9530654954894391	0.0421444556799087	0.4915957706201078	1.684208978257111	0.046629087360803706	0.08927328518358996	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	9.0
3895000	-1032.0342723041806	-1060.2485890084247	-28.214316704244133	0.5817411061617966	-628.5910758713629	0.010318481594851898	0.00643610832472398	1.4538275448744689	0.6776351947690529	0.20328666744822854	0.36356594576023804	1.3725541605290752	2.131553119418888	0.6039290090539144	0.28727023912654465	3.2031449395704374	0.6718843821751919	1.3535603045704137	1.019038234674032	1.406387244101224	0.29053105720587363	0.10653124053704645	0.358258500443427	0.6178258366380596	0.8933841638320519	0.8673054265194537	2.5868566748068265	1.2890963233156791	4.296886717923649	1.344683585972901	0.12755165170815536	1.840007827772076	1.4273519582402725	0.05719184049873202	1.6164413501188557	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0
3900000	-1024.3458188428044	-1058.7022967522505	-34.35647790944613	0.5817411061617966	-630.2605476552704	0.06885138556010775	0.006970571318605837	3.129425211101981	1.3137410246756098	0.10193491137004357	0.3273575374188448	0.8188394928602767	0.5703375053219013	1.4212567904977966	0.3934609879798504	2.5080910041250704	0.13123199186700246	0.7545252914599868	0.9302665659270376	2.614588237438901	0.4474668495306404	0.170475190511927	0.6071113437756585	0.8386834505845606	3.156273512008099	0.1381327457161907	1.102511483390678	2.49255109357148	0.8585297313298632	0.24907567354426313	0.016499197273977948	0.6435024151355644	1.1367101234114454	0.24288220858763787	2.886915152809421	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	12.0
3905000	-1028.2735202246233	-1054.1108606278588	-25.837340403235338	0.5817411061617966	-624.0263154955924	0.005549449925890217	0.007315942957197347	0.2522309035129028	1.117572534663616	0.25237273586224895	0.06784394356050684	2.1811386819099683	0.3110957506775339	1.4484059269661134	0.2889330910779473	0.28204037840514234	0.8287998056958151	1.9456100100738936	0.040900159006757454	0.39350324566194506	0.2150976237828478	0.34685073510132586	0.7862492168805689	0.8416309514918079	1.3050549657845305	0.3668362689982643	0.6634933460072093	0.054665437241359464	0.9775579406244738	2.8864726394744364	0.08361925270746214	4.929617374197178	1.3932659079596788	1.2658062157805994	0.5244755296165782	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0
3910000	-1043.9990703536553	-1072.075873369646	-28.076803015990556	0.5817411061617966	-635.4139770354134	0.011428747207632069	0.013171512798293573	0.18878839636518918	0.9086643916487835	1.634049611147136	2.1988350816922893	0.927040646323645	1.2238586801625233	2.0388922965529335	0.34955898520178585	0.17733976402343876	0.862296492430089	0.7817901791727103	0.03234464012981813	0.7997143049967809	1.7824174536896324	0.25898849875337177	1.5892122184392616	1.208679464446821	0.02513090909625067	1.0242470411585016	0.44349032636161145	0.4138883616279063	0.4749000917934903	0.08325175492302325	0.430390432775262	5.585481105797737	2.7655065496509734	0.6565432478965672	1.7224744560828376	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	9.0
3915000	-1045.9423261277	-1077.2116524469157	-31.269326319215768	0.5817411061617966	-639.7369721021867	0.16580499802336648	0.00977013317155454	2.1282895333925183	1.4726372952507076	0.8077603975089841	0.23793711084656052	0.2815323271434493	0.06075519754737466	1.3993052409442173	0.4565398001924741	0.1256125573394905	0.964745561776854	1.5854142385370245	1.5715207911339755	1.1976390400351975	2.3688816182118138	0.4812861695511235	0.675726682358169	1.3100793251763827	0.00104560190505055	2.3254094391961573	0.778481525512002	0.5158937294608509	0.5254053802722057	0.3933266470858424	0.28874597589778667	2.6876670121709045	0.9441092929820772	0.7092850695601417	3.0244962079752593	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	10.0
3920000	-1019.6678990493276	-1045.1762929549968	-25.508393905669173	0.5817411061617966	-618.6911254163002	0.01792624743107125	0.006704774709749985	0.570825806278325	1.0994830923027947	0.6777907522958998	0.8682156948954284	0.48259866448717686	0.2935876064808146	1.2081261694553447	0.46645576465350574	4.284241817393089	0.6161604534769088	0.5377745352543266	0.15465245543861986	5.10922229464433	0.2950258854045264	0.10713564553542075	0.7222975103699218	0.746442297946941	0.013224147866989978	0.6055265294231165	0.7694720884221322	1.801678492851858	0.6819167728610396	0.49074983942890626	0.07691845349275483	0.8641190706413197	1.706136463844713	0.10305776575098506	1.3014247409399429	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	10.0
3925000	-1028.5637248357627	-1053.8964432253626	-25.332718389599876	0.5817411061617966	-623.6905174334543	0.013821121887858171	0.007751473673288577	0.9417950121404061	0.599312546745057	1.3028971906697022	0.7970114544956156	0.27686289906066025	3.09792977620521	1.1996706476577783	0.21675643246547555	0.3783094566138653	1.1815599380535287	4.328069517205608	0.2686061882321092	1.0990643860586427	0.1673472286148062	0.18478787211507727	0.48273102746754	0.5523153723299173	0.12422545937806735	0.3720761908756695	0.5730232884526819	2.181208757734612	0.7094259517209837	0.5176418132611805	1.0936638243682393	0.6189867098761273	1.0920713595001892	0.1195281076015305	0.4542315402757586	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	11.0
3930000	-1028.7869983775145	-1062.184539567049	-33.39754118953446	0.5817411061617966	-631.8852276305443	0.024729219583200807	0.011096740999626879	5.810360170933319	1.4340316250109115	0.5618611769691946	0.8486001830353742	1.0820496687378953	0.9183458287492343	1.8567487676399062	0.43271259524065075	0.3104111278320064	1.9802972321122074	0.724879158098304	0.44375447013757613	0.5922137664146394	0.4600192563469875	0.4894264500092558	0.9563083468273705	1.1113093491521928	0.1318344201771	2.2327494758772684	0.8971229540126126	0.07748388214160667	4.09782182510815	0.24390419119333237	0.3319154544639008	0.2238559692267737	1.286526345157341	0.15817387019010315	0.5592416615669311	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	12.0
3935000	-1027.7926586056203	-1055.8869228470971	-28.094264241476722	0.5817411061617966	-626.0035023636842	0.004282517707635035	0.011655069021915928	0.15239722098675546	0.6857675793126786	0.24064496062618418	2.7633887269782735	0.17051518950456424	3.31297455209247	0.7059986684600057	0.20537545337439808	0.20119728847398724	0.14438425426541857	0.33794503923191377	0.364687449958586	1.4749637101385513	6.81954145143601	0.1148307750896973	0.24024237319548586	0.9062618903843397	0.2216360454599698	2.091332244374075	0.5189353008021984	1.212086987424999	0.5890700037555489	0.8594637133289502	2.0068703706713475	0.11628563981269004	0.9706096268022766	0.35081139920642135	2.733921601540776	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3940000	-1028.6106243099712	-1050.3053888828808	-21.694764572909644	0.5817411061617966	-620.0798469687685	0.029185517410695236	0.0061809734349446204	0.25729854694369436	2.0225038401563062	0.3991498232386517	0.9050896930859827	0.5979124240480541	0.26342403829617733	1.2800423729486992	0.6310497008978307	0.8566808343223973	0.18386556857493955	0.9410411057097775	0.26415646856181446	0.26366112776357137	0.22788218518367742	0.43543283946529165	0.6958857687702664	1.056331803644396	0.3960253872633341	0.4694085299425913	0.17130842910059607	0.9829963109636455	1.0232504932410944	0.38464327810859605	1.3846174834635951	0.804994856040399	2.7583722688767516	0.6972451444421264	0.159052060492093	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	11.0
3945000	-1026.0654577621174	-1064.701541983981	-38.63608422186375	0.5817411061617966	-635.540538614808	0.13028542571134832	0.006422575740285266	0.6984862636352233	2.522481882328951	0.06913310645331283	0.4902416721113617	1.6265091742643265	0.510927675588031	3.7605229368592603	1.2182573847343932	3.5830380162806366	2.0145404273621375	0.4550670413889137	0.3292504763936854	1.0365275402010423	0.5317362691674999	0.2787571605198533	1.0040747882789465	2.0973755740319078	1.1017385922304006	0.920813344297074	0.652624381227032	0.7688975145873455	2.188364784419937	0.23005170119373997	5.619034608394819	1.690160852642695	1.8005905459552827	0.4955126893129297	0.8457116541070915	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	9.0
3950000	-1024.2930406614382	-1070.0927135708014	-45.79967290936312	0.5817411061617966	-641.6730394175784	0.07867144056291622	0.008199683650902512	1.636469352599218	3.0437199279899656	0.5271519790722724	1.5640868007779722	2.551439567234445	1.017212747594196	3.834667335830571	1.6143954587776672	1.5020812144002493	0.7609762191801125	3.89936254241182	1.6429133227793775	0.5394396255812461	0.7053994712956477	0.8772214810738483	1.6413030127116373	2.765276262700358	1.2056430388055257	1.269596380902647	0.4032337108718429	1.290164377647206	1.8310310387911912	0.31267577736033647	1.0122166275568412	0.38724394336818946	5.237363853382573	1.0804073054018022	0.8137465455480442	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0
3955000	-1034.5534614363792	-1065.461996561762	-30.90853512538277	0.5817411061617966	-632.7508101648976	0.016651924924735363	0.008634321397517145	0.49247055723257344	1.6526336038783744	3.0386012549373227	0.530395414118489	0.6993142259492388	2.7586601809067783	1.7069421790500379	0.36025776855728375	0.27170122921241363	2.1693504738147373	0.890912327332754	0.6719700348662485	0.5729192375250376	0.43925746657229003	0.2773414846495386	0.40911176488053075	0.8863380842660087	1.922387634936734	1.7035450150432399	1.0595387096997873	1.8671224973935683	0.7018320631934792	0.015640853304139765	2.1237545488045084	1.9807803555269516	1.2290041460246648	0.949305814355306	3.1648478744785726	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0
3960000	-1032.3313586204263	-1056.5843181742416	-24.252959553815455	0.5817411061617966	-624.8025460431726	0.024962693372167066	0.008550734919710035	0.31354680734169865	0.5127424055800104	2.0723556209046765	0.15384381819669873	1.8560272170593664	1.779536504089211	0.6067736580421781	0.20842427975553704	0.3695821870976966	1.419006957978665	1.0339412928732301	0.21947768826010589	2.470677121046794	0.1669246418507405	0.10808311117807061	0.5081612090088085	0.35797548381704486	0.5272204689189929	2.0422161369365064	0.16781145057729815	0.13366969836438936	4.595116307753106	0.012824733989392087	0.31852332893658614	3.624095580206412	1.4056597492711662	0.19497764948893	0.27570315680304197	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0
3965000	-1031.1927751325914	-1049.0541581992832	-17.86138306669174	0.5817411061617966	-617.7486087383784	0.060202949911535256	0.010106505761613678	1.811815232158464	0.2928317776605541	1.066510657581992	0.08942575069086729	1.2376623124517123	0.5877834474795076	0.7629662562954879	0.06838748134840902	0.25487218932976724	3.6151579472082385	0.33596271833779034	0.03068641478244742	1.378177889554094	0.0749608363974675	0.060821849175531545	1.2164779556465781	0.5463903781469458	0.5996654775464884	0.8327237239922366	0.27555697503933185	0.07731623735737012	0.08483203940981937	0.20312359582638456	1.7652917552291534	0.2128657504146831	1.7338988078633457	0.30636816666252087	0.37732629346107716	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0
3970000	-1032.034401780783	-1054.861256929791	-22.826855149007894	0.5817411061617966	-623.2036896379886	0.3256187484071799	0.010889819857118562	1.2762797757530353	0.4863791413880843	0.5930333072363535	0.05753227040381842	1.7764773705791372	0.6241595155134714	0.8340306002385931	0.1287579480547019	0.19550505753491204	0.7209625311575495	1.59355352084615	0.06910125373182156	5.390543160609337	0.13631674426333282	0.06378231156530857	0.027285086311834603	0.5980206841836078	0.39715139011872475	0.3277785631771021	0.3233751553644508	0.1705632871402524	1.0864186188622424	2.7789358937639816	0.26244713279423565	0.2271552617047079	1.791664941237226	0.5596045121109542	0.2047436565482157	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0
3975000	-1026.647219256909	-1055.60895060511	-28.96173134820095	0.5817411061617966	-626.2046203166478	0.17210906424632288	0.01380600700121454	0.9476870664883724	0.9535959789925801	0.10000204017006704	3.733497018139683	1.2628010961986196	1.0271915417072126	1.5275734594401835	0.4391345295237998	0.6830433392359417	3.3487904212558206	0.22526514629364539	0.3832970087675763	0.7098151286611505	0.2607776000681041	0.22764587674114978	0.04009469380897646	1.1941963395700246	1.334565733980374	0.18001644643586617	1.5384626075318109	0.6240753149557986	0.5127800981656483	0.6207787685352196	0.8666259697877995	0.46114826275478277	4.641976672563583	0.28325614694059875	0.26854751923295966	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	9.0
3980000	-1029.89730991268	-1056.6604019965805	-26.76309208390057	0.5817411061617966	-625.8966923855617	0.024121429010039244	0.009781959813993874	0.11762871165453603	1.2642910563183247	0.0936540171149706	0.1279147055944174	1.3855804391432065	0.33051829111339703	1.210592338469148	0.4419687370894405	0.8567269849199677	0.10574881439714964	0.9772315140597777	0.09109423536759224	0.09170299945758771	0.35417390659372555	0.2722302282466379	0.4617301558280822	1.6532645689946788	7.236158120201114	1.8359931273637706	0.715112683150948	0.878273218152964	0.29400796170029353	0.592430981012744	0.5650641286995951	0.6091195718744552	3.7179282403204907	0.9015054610687901	0.24745435778921068	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	10.0
3985000	-1022.554260603471	-1051.1296173782962	-28.575356774825227	0.5817411061617966	-623.4372034487465	0.01252684064025134	0.006856110491328413	0.5905488936614056	1.3920991312322266	3.3330819297415064	5.321888599042253	2.1255958968061024	1.407799770412997	1.500500706719014	0.4210211508502909	0.15340298779256054	0.7121925915689351	0.7155488658051952	0.0398236621414143	0.2503070543646863	0.32952380957152066	0.37031664698750183	0.7289008190333736	0.8860593913005155	3.485962276727211	0.31252535430476663	0.12190160268097977	0.23117163074410915	0.35403665486997143	0.1285538873299497	0.6715696274941056	0.3672368568674165	1.6747036429532338	0.23824162853209385	0.4708959673265589	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	11.0
3990000	-1038.2998081215562	-1062.1461753900403	-23.84636726848408	0.5817411061617966	-627.8680461726995	0.06352868875928085	0.005507918643357785	0.08438758807852144	2.113617439728847	0.16619031482624094	0.7170740264266581	0.6482931160132243	0.5500065025488685	2.056298097400678	0.47406486865268277	0.30536769372870687	1.2487571354808118	0.20832243291453112	3.5712235468764852	0.7594774983627675	0.8690524136976812	0.7520655349199747	0.7413051333149238	1.5951860932403912	2.0473843785365493	0.13167490600713025	0.26143649829430277	1.750692925737199	0.07430720752614821	0.04807052147742039	0.45980577322362987	0.3118500221819954	2.1123461290847527	0.33164616437748995	0.43413604532301	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3995000	-1040.266413059985	-1069.0650154768175	-28.798602416832505	0.5817411061617966	-633.9643362533127	0.1177913692560703	0.007186709866994003	0.028792225877293114	1.6208746152167686	2.329670443969864	0.30078518251489406	0.7328621081869982	0.338343379282987	3.5377497674655043	0.5097326943899254	0.5610529098433675	0.6039173821360648	1.5810391751598925	1.779815876600005	0.38747777181174226	0.5857047786489801	0.3455710228538737	1.6758353350654926	1.3109725292944088	1.128489394038468	0.21318114855964093	0.8804622203745034	3.021772657702096	0.09081118881443412	0.049561632599300985	0.41223336361041996	1.1376010036019695	1.472811217080042	0.24273976272451603	0.5037102208909022	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0
4000000	-1027.647352716159	-1055.2278954139238	-27.58054269776477	0.5817411061617966	-625.405250411105	0.024337299743648875	0.005397236694162868	0.0348526788215519	1.1650765101166813	1.9605334106686167	0.22676042014440403	0.6554730858305268	1.4787878710578815	0.8276739135674538	0.5732614787243746	0.397398736382262	0.7018782082792487	1.2635559966359156	1.5949496105074692	0.04611499505750667	0.30071075565872196	0.3239941382917673	0.7356677336963605	0.8792202569600973	1.900608262587823	0.49269932865289046	0.4416177891245028	2.8443712258396388	0.0192629227403667	0.14903607953095244	1.1603334852273692	5.370325544507117	1.527099246740003	0.43985984525294	0.9057161786906599	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0
4005000	-1020.8907268264057	-1044.4836235597484	-23.59289673334259	0.5817411061617966	-617.4869974276565	0.004779003265041991	0.010311139753118198	1.4492979536089565	1.1310222403139936	0.6285242669098985	0.7603689278690821	0.7173773917688436	1.7151729448975763	2.111580945610998	0.3845911198668777	1.131196997474321	0.3552904547827224	2.074424440350658	0.5190149781106518	0.07074534578480209	0.3710665746736906	0.19106496579915613	0.5705221594228644	0.9730238054435988	0.9017850213182296	0.2842467607808315	1.2522784949200807	1.122267742237134	0.8405538678809796	0.16646981685369194	1.1563688312160476	0.519017484827495	2.9669586464782056	0.4542148555573635	0.12636905339805005	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	10.0
